participant_id,prolific_id,timestamp_iso,trial_index,block,trial_id,audio_file,audio_url,target_image,distractor_image,target_side,left_image,right_image,choice,choice_image,is_correct,reaction_time_ms,headphone_type,timestamp_iso,recognize,understand,meaning_match,msa_dialect,natural,dialect_best,dialect_second,understand_other,msa_instruction,msa_vowels,msa_reading,msa_listening,other_languages,percent_english,percent_arabic,percent_other,language_switching,family_preference,age,gender,country_of_residence,attention_audio,attention_response,attention_index,final_feedback,completion_code
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T06:20:47.016Z,,Survey,265,265_creaky.wav,,150.png,,,,,,,,,Apple AirPods,2026-01-28T06:20:47.016Z,7,7,5,msa,5,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T06:20:48.266Z,,Survey,218,218_creaky.wav,,82.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T06:20:48.266Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
68d6aebcb40c4b93989642c1,68d6aebcb40c4b93989642c1,2026-01-28T06:20:49.442Z,,Survey,151,151_creaky.wav,,7.png,,,,,,,,,Sony WH-CH520 over-ear headphones,2026-01-28T06:20:49.442Z,4,7,7,both,3,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:20:49.620Z,169,Trials,49,49_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/49_non-creaky.wav,52.png,147.png,right,147.png,52.png,right,52.png,yes,577,galaxy buds pro,2026-01-28T06:20:49.620Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:20:45.536Z,,Survey,259,259_creaky.wav,,143.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:20:45.536Z,7,7,6,both,7,,,,,,,,,,,,,,,,,,,,,
68c03814183fb278ae8ac1c9,68c03814183fb278ae8ac1c9,2026-01-28T06:20:47.333Z,,Survey,145,145_creaky.wav,,1.png,,,,,,,,,Baseus Bowie E20,2026-01-28T06:20:47.333Z,5,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:20:53.765Z,,Survey,231,231_creaky.wav,,87.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:20:53.765Z,2,2,4,dialect,2,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:20:54.281Z,170,Trials,80,80_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/80_non-creaky.wav,80.png,175.png,right,175.png,80.png,right,80.png,yes,404,galaxy buds pro,2026-01-28T06:20:54.281Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:20:52.519Z,,Survey,38,38_non-creaky.wav,,40.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:20:52.519Z,7,7,5,both,5,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T06:20:56.597Z,,Survey,179,179_creaky.wav,,34.png,,,,,,,,,Wired Headset,2026-01-28T06:20:56.597Z,7,7,7,dialect,3,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:20:57.833Z,171,Trials,50,50_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/50_non-creaky.wav,53.png,148.png,right,148.png,53.png,right,53.png,yes,137,galaxy buds pro,2026-01-28T06:20:57.833Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:20:57.872Z,,Survey,198,198_creaky.wav,,57.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:20:57.872Z,6,7,6,both,7,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:21:00.728Z,,Survey,245,245_creaky.wav,,118.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:21:00.728Z,7,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T06:21:02.015Z,,Survey,194,194_creaky.wav,,53.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T06:21:02.015Z,7,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:01.767Z,172,Trials,88,88_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/88_non-creaky.wav,96.png,1.png,right,1.png,96.png,right,96.png,yes,636,galaxy buds pro,2026-01-28T06:21:01.767Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T06:21:03.091Z,,Survey,118,118_non-creaky.wav,,147.png,,,,,,,,,Apple AirPods,2026-01-28T06:21:03.091Z,7,7,6,msa,7,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:07.386Z,173,Trials,4,4_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/4_non-creaky.wav,4.png,99.png,right,99.png,4.png,right,4.png,yes,2171,galaxy buds pro,2026-01-28T06:21:07.386Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:21:09.641Z,,Survey,153,153_creaky.wav,,9.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:21:09.641Z,1,1,2,dialect,3,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:12.224Z,174,Trials,227,227_creaky.wav,https://benebular.github.io/pharylary/data/audio/227_creaky.wav,83.png,178.png,left,83.png,178.png,left,83.png,yes,687,galaxy buds pro,2026-01-28T06:21:12.224Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:21:10.181Z,,Survey,9,9_non-creaky.wav,,9.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:21:10.181Z,3,4,4,msa,7,,,,,,,,,,,,,,,,,,,,,
68d6aebcb40c4b93989642c1,68d6aebcb40c4b93989642c1,2026-01-28T06:21:13.946Z,,Survey,196,196_creaky.wav,,55.png,,,,,,,,,Sony WH-CH520 over-ear headphones,2026-01-28T06:21:13.946Z,5,7,7,both,3,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T06:21:14.823Z,,Survey,83,83_non-creaky.wav,,83.png,,,,,,,,,Wired Headset,2026-01-28T06:21:14.823Z,5,7,7,dialect,3,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:16.395Z,175,Trials,234,234_creaky.wav,https://benebular.github.io/pharylary/data/audio/234_creaky.wav,99.png,4.png,left,99.png,4.png,left,99.png,yes,483,galaxy buds pro,2026-01-28T06:21:16.395Z,,,,,,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T06:21:19.178Z,,Survey,188,188_creaky.wav,,46.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T06:21:19.178Z,7,7,7,both,6,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:21:16.311Z,,Survey,188,188_creaky.wav,,46.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:21:16.311Z,7,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:21:17.410Z,,Survey,102,102_non-creaky.wav,,119.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:21:17.410Z,5,5,5,both,5,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T06:21:20.863Z,,Survey,285,285_creaky.wav,,179.png,,,,,,,,,Apple AirPods,2026-01-28T06:21:20.863Z,7,7,5,msa,5,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:21.273Z,176,Trials,239,239_creaky.wav,https://benebular.github.io/pharylary/data/audio/239_creaky.wav,107.png,12.png,right,12.png,107.png,right,107.png,yes,947,galaxy buds pro,2026-01-28T06:21:21.273Z,,,,,,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:25.145Z,177,Trials,68,68_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/68_non-creaky.wav,75.png,165.png,right,165.png,75.png,right,75.png,yes,537,galaxy buds pro,2026-01-28T06:21:25.145Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T06:21:27.002Z,,Survey,31,31_non-creaky.wav,,30.png,,,,,,,,,Wired over-ear headphones,2026-01-28T06:21:27.002Z,7,7,1,msa,7,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:28.837Z,178,Trials,174,174_creaky.wav,https://benebular.github.io/pharylary/data/audio/174_creaky.wav,30.png,125.png,left,30.png,125.png,left,30.png,yes,357,galaxy buds pro,2026-01-28T06:21:28.837Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:21:26.501Z,,Survey,283,283_creaky.wav,,177.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:21:26.501Z,6,7,7,both,5,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T06:21:31.286Z,,Survey,117,117_non-creaky.wav,,146.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T06:21:31.286Z,7,7,7,both,6,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T06:21:32.060Z,,Survey,283,283_creaky.wav,,177.png,,,,,,,,,Apple AirPods,2026-01-28T06:21:32.060Z,7,7,6,msa,5,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:33.208Z,179,Trials,195,195_creaky.wav,https://benebular.github.io/pharylary/data/audio/195_creaky.wav,54.png,149.png,left,54.png,149.png,left,54.png,yes,717,galaxy buds pro,2026-01-28T06:21:33.208Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:21:33.327Z,,Survey,170,170_creaky.wav,,26.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:21:33.327Z,1,1,2,dialect,3,,,,,,,,,,,,,,,,,,,,,
68d6aebcb40c4b93989642c1,68d6aebcb40c4b93989642c1,2026-01-28T06:21:36.241Z,,Survey,166,166_creaky.wav,,22.png,,,,,,,,,Sony WH-CH520 over-ear headphones,2026-01-28T06:21:36.241Z,6,7,7,both,3,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:37.419Z,180,Trials,278,278_creaky.wav,https://benebular.github.io/pharylary/data/audio/278_creaky.wav,167.png,72.png,left,167.png,72.png,left,167.png,yes,494,galaxy buds pro,2026-01-28T06:21:37.419Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T06:21:34.708Z,,Survey,227,227_creaky.wav,,83.png,,,,,,,,,Wired Headset,2026-01-28T06:21:34.708Z,5,7,7,dialect,3,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T06:21:40.814Z,,Survey,110,110_non-creaky.wav,,135.png,,,,,,,,,Apple AirPods,2026-01-28T06:21:40.814Z,7,7,7,both,6,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T06:21:40.852Z,,Survey,47,47_non-creaky.wav,,50.png,,,,,,,,,Wired over-ear headphones,2026-01-28T06:21:40.852Z,7,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:21:39.380Z,,Survey,3,3_non-creaky.wav,,3.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:21:39.380Z,6,7,6,both,7,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T06:21:43.020Z,,Survey,110,110_non-creaky.wav,,135.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T06:21:43.020Z,7,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:44.126Z,181,Trials,259,259_creaky.wav,https://benebular.github.io/pharylary/data/audio/259_creaky.wav,143.png,48.png,right,48.png,143.png,right,143.png,yes,2313,galaxy buds pro,2026-01-28T06:21:44.126Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:21:44.590Z,,Survey,246,246_creaky.wav,,119.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:21:44.590Z,6,7,6,both,7,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:48.984Z,182,Trials,167,167_creaky.wav,https://benebular.github.io/pharylary/data/audio/167_creaky.wav,23.png,118.png,right,118.png,23.png,right,23.png,yes,867,galaxy buds pro,2026-01-28T06:21:48.984Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d4670874bf80ef3de3834d,68d4670874bf80ef3de3834d,2026-01-28T06:21:50.416Z,,Survey,143,143_non-creaky.wav,,181.png,,,,,,,,,Apple AirPods,2026-01-28T06:21:50.416Z,7,7,7,both,6,,,,,,,,,,,,,,,,,,,,,
68d6aebcb40c4b93989642c1,68d6aebcb40c4b93989642c1,2026-01-28T06:21:49.974Z,,Survey,244,244_creaky.wav,,117.png,,,,,,,,,Sony WH-CH520 over-ear headphones,2026-01-28T06:21:49.974Z,5,7,7,both,3,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:21:49.092Z,,Survey,57,57_non-creaky.wav,,62.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:21:49.092Z,6,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:21:50.371Z,,Survey,148,148_creaky.wav,,4.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:21:50.371Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:21:53.671Z,183,Trials,116,116_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/116_non-creaky.wav,145.png,50.png,right,50.png,145.png,right,145.png,yes,696,galaxy buds pro,2026-01-28T06:21:53.671Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T06:21:54.969Z,,Survey,183,183_creaky.wav,,40.png,,,,,,,,,Wired over-ear headphones,2026-01-28T06:21:54.969Z,7,7,7,dialect,4,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:21:54.519Z,,Survey,119,119_non-creaky.wav,,148.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:21:54.519Z,7,7,7,both,5,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:21:58.017Z,,Survey,5,5_non-creaky.wav,,4.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:21:58.017Z,7,7,7,dialect,1,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:00.360Z,184,Trials,221,221_creaky.wav,https://benebular.github.io/pharylary/data/audio/221_creaky.wav,85.png,180.png,left,85.png,180.png,right,180.png,no,2419,galaxy buds pro,2026-01-28T06:22:00.360Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:22:01.048Z,,Survey,28,28_non-creaky.wav,,28.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:22:01.048Z,7,7,6,both,5,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T06:22:03.726Z,,Survey,39,39_non-creaky.wav,,40.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T06:22:03.726Z,5,4,5,dialect,1,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T06:22:03.167Z,,Survey,183,183_creaky.wav,,40.png,,,,,,,,,Wired Headset,2026-01-28T06:22:03.167Z,7,7,5,dialect,5,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T06:22:04.466Z,,Survey,122,122_non-creaky.wav,,151.png,,,,,,,,,Wired over-ear headphones,2026-01-28T06:22:04.466Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:22:04.229Z,,Survey,2,2_non-creaky.wav,,1.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:22:04.229Z,7,7,7,dialect,2,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:05.110Z,185,Trials,8,8_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/8_non-creaky.wav,6.png,101.png,right,101.png,6.png,right,6.png,yes,1252,galaxy buds pro,2026-01-28T06:22:05.110Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d6aebcb40c4b93989642c1,68d6aebcb40c4b93989642c1,2026-01-28T06:22:07.117Z,,Survey,254,254_creaky.wav,,135.png,,,,,,,,,Sony WH-CH520 over-ear headphones,2026-01-28T06:22:07.117Z,6,7,7,both,3,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:09.717Z,186,Trials,98,98_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/98_non-creaky.wav,113.png,18.png,left,113.png,18.png,left,113.png,yes,688,galaxy buds pro,2026-01-28T06:22:09.717Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:22:09.597Z,,Survey,272,272_creaky.wav,,159.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:22:09.597Z,7,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T06:22:11.919Z,,Survey,143,143_non-creaky.wav,,181.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T06:22:11.919Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:13.700Z,187,Trials,270,270_creaky.wav,https://benebular.github.io/pharylary/data/audio/270_creaky.wav,157.png,62.png,right,62.png,157.png,right,157.png,yes,625,galaxy buds pro,2026-01-28T06:22:13.700Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:22:11.285Z,,Survey,249,249_creaky.wav,,123.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:22:11.285Z,3,3,4,dialect,4,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:17.646Z,188,Trials,188,188_creaky.wav,https://benebular.github.io/pharylary/data/audio/188_creaky.wav,46.png,141.png,left,46.png,141.png,left,46.png,yes,708,galaxy buds pro,2026-01-28T06:22:17.646Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:22:18.497Z,,Survey,214,214_creaky.wav,,73.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:22:18.497Z,7,7,7,dialect,1,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T06:22:18.298Z,,Survey,229,229_creaky.wav,,85.png,,,,,,,,,Wired Headset,2026-01-28T06:22:18.298Z,6,7,7,dialect,5,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:22:18.167Z,,Survey,55,55_non-creaky.wav,,60.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:22:18.167Z,7,6,6,both,6,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:21.806Z,189,Trials,117,117_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/117_non-creaky.wav,146.png,51.png,left,146.png,51.png,left,146.png,yes,745,galaxy buds pro,2026-01-28T06:22:21.806Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:22:23.582Z,,Survey,267,267_creaky.wav,,152.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:22:23.582Z,7,7,7,both,7,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:26.049Z,190,Trials,109,109_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/109_non-creaky.wav,131.png,36.png,right,36.png,131.png,right,131.png,yes,742,galaxy buds pro,2026-01-28T06:22:26.049Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:22:26.604Z,,Survey,137,137_non-creaky.wav,,175.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:22:26.604Z,7,7,7,dialect,7,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:30.244Z,191,Trials,9,9_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/9_non-creaky.wav,9.png,104.png,right,104.png,9.png,right,9.png,yes,712,galaxy buds pro,2026-01-28T06:22:30.244Z,,,,,,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T06:22:30.370Z,,Survey,196,196_creaky.wav,,55.png,,,,,,,,,Wired over-ear headphones,2026-01-28T06:22:30.370Z,7,7,4,msa,6,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:22:28.728Z,,Survey,276,276_creaky.wav,,164.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:22:28.728Z,7,7,6,both,6,,,,,,,,,,,,,,,,,,,,,
611b00c6f6cc82766cd07c16,611b00c6f6cc82766cd07c16,2026-01-28T06:22:32.376Z,,Survey,151,151_creaky.wav,,7.png,,,,,,,,,Wired Over-ear Headphones.,2026-01-28T06:22:32.376Z,5,5,6,msa,4,,,,,,,,,,,,,,,,,,,,,
68d6aebcb40c4b93989642c1,68d6aebcb40c4b93989642c1,2026-01-28T06:22:33.843Z,,Survey,173,173_creaky.wav,,28.png,,,,,,,,,Sony WH-CH520 over-ear headphones,2026-01-28T06:22:33.843Z,6,7,7,dialect,1,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:34.462Z,192,Trials,203,203_creaky.wav,https://benebular.github.io/pharylary/data/audio/203_creaky.wav,64.png,159.png,right,159.png,64.png,right,64.png,yes,387,galaxy buds pro,2026-01-28T06:22:34.462Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:22:34.098Z,,Survey,149,149_creaky.wav,,4.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:22:34.098Z,7,7,7,dialect,1,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:22:34.677Z,,Survey,139,139_non-creaky.wav,,177.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:22:34.677Z,7,7,7,both,6,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:38.919Z,193,Trials,238,238_creaky.wav,https://benebular.github.io/pharylary/data/audio/238_creaky.wav,104.png,10.png,right,10.png,104.png,right,104.png,yes,591,galaxy buds pro,2026-01-28T06:22:38.919Z,,,,,,,,,,,,,,,,,,,,,,,,,,
5c1d19c810677f0001d9d56c,5c1d19c810677f0001d9d56c,2026-01-28T06:22:40.106Z,,Survey,138,138_non-creaky.wav,,176.png,,,,,,,,,JBL Tune 720BT,2026-01-28T06:22:40.106Z,7,6,6,both,7,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:43.048Z,194,Trials,122,122_non-creaky.wav,https://benebular.github.io/pharylary/data/audio/122_non-creaky.wav,151.png,56.png,right,56.png,151.png,right,151.png,yes,560,galaxy buds pro,2026-01-28T06:22:43.048Z,,,,,,,,,,,,,,,,,,,,,,,,,,
691290f8a9d2ff4090233076,691290f8a9d2ff4090233076,2026-01-28T06:22:42.375Z,,Survey,266,266_creaky.wav,,151.png,,,,,,,,,Wireless Jabra Headphones,2026-01-28T06:22:42.375Z,7,7,7,msa,7,,,,,,,,,,,,,,,,,,,,,
68d4239be163cb15b16606a6,68d4239be163cb15b16606a6,2026-01-28T06:22:43.992Z,,Survey,137,137_non-creaky.wav,,175.png,,,,,,,,,Wired Headset,2026-01-28T06:22:43.992Z,7,7,5,msa,6,,,,,,,,,,,,,,,,,,,,,
68d40473576087257c6dcaf3,68d40473576087257c6dcaf3,2026-01-28T06:22:45.168Z,,Survey,184,184_creaky.wav,,42.png,,,,,,,,,Wired over-ear headphones,2026-01-28T06:22:45.168Z,7,7,6,msa,6,,,,,,,,,,,,,,,,,,,,,
694ef288fcfc4439fcc94ef9,694ef288fcfc4439fcc94ef9,2026-01-28T06:22:46.864Z,195,Trials,157,157_creaky.wav,https://benebular.github.io/pharylary/data/audio/157_creaky.wav,12.png,107.png,left,12.png,107.png,left,12.png,yes,417,galaxy buds pro,2026-01-28T06:22:46.864Z,,,,,,,,,,,,,,,,,,,,,,,,,,
